=== OVS Snapshot: mid_churn @ 2026-04-19T23:39:01,010275712-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=7980.114s, table=0, n_packets=5841, n_bytes=350460, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.780s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=33268,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:15
 cookie=0x0, duration=0.878s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.42,nw_dst=10.0.1.40,tp_src=36978,tp_dst=5001 actions=set_field:00:00:00:00:01:26->eth_dst,output:7
 cookie=0x0, duration=0.878s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.40,nw_dst=10.0.0.42,tp_src=5001,tp_dst=36978 actions=set_field:00:00:00:00:00:2a->eth_dst,output:1
 cookie=0x0, duration=0.830s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.43,nw_dst=10.0.1.41,tp_src=55624,tp_dst=5001 actions=set_field:00:00:00:00:01:27->eth_dst,output:8
 cookie=0x0, duration=0.830s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.41,nw_dst=10.0.0.43,tp_src=5001,tp_dst=55624 actions=set_field:00:00:00:00:00:2b->eth_dst,output:1
 cookie=0x0, duration=0.815s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.41,nw_dst=10.0.1.39,tp_src=58804,tp_dst=5001 actions=set_field:00:00:00:00:01:25->eth_dst,output:6
 cookie=0x0, duration=0.815s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.39,nw_dst=10.0.0.41,tp_src=5001,tp_dst=58804 actions=set_field:00:00:00:00:00:29->eth_dst,output:1
 cookie=0x0, duration=0.806s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.57,nw_dst=10.0.1.55,tp_src=35702,tp_dst=5001 actions=set_field:00:00:00:00:01:35->eth_dst,output:22
 cookie=0x0, duration=0.806s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.55,nw_dst=10.0.0.57,tp_src=5001,tp_dst=35702 actions=set_field:00:00:00:00:00:39->eth_dst,output:1
 cookie=0x0, duration=0.788s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.46,nw_dst=10.0.1.44,tp_src=37290,tp_dst=5001 actions=set_field:00:00:00:00:01:2a->eth_dst,output:11
 cookie=0x0, duration=0.788s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.1.44,nw_dst=10.0.0.46,tp_src=5001,tp_dst=37290 actions=set_field:00:00:00:00:00:2e->eth_dst,output:1
 cookie=0x0, duration=0.756s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.42,nw_dst=10.0.1.40,tp_src=36974,tp_dst=5001 actions=set_field:00:00:00:00:01:26->eth_dst,output:7
 cookie=0x0, duration=0.756s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.40,nw_dst=10.0.0.42,tp_src=5001,tp_dst=36974 actions=set_field:00:00:00:00:00:2a->eth_dst,output:1
 cookie=0x0, duration=0.682s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.45,nw_dst=10.0.1.43,tp_src=57704,tp_dst=5001 actions=set_field:00:00:00:00:01:29->eth_dst,output:10
 cookie=0x0, duration=0.682s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.43,nw_dst=10.0.0.45,tp_src=5001,tp_dst=57704 actions=set_field:00:00:00:00:00:2d->eth_dst,output:1
 cookie=0x0, duration=0.682s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.45,nw_dst=10.0.1.43,tp_src=57720,tp_dst=5001 actions=set_field:00:00:00:00:01:29->eth_dst,output:10
 cookie=0x0, duration=0.682s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.43,nw_dst=10.0.0.45,tp_src=5001,tp_dst=57720 actions=set_field:00:00:00:00:00:2d->eth_dst,output:1
 cookie=0x0, duration=0.664s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.47,nw_dst=10.0.1.45,tp_src=34984,tp_dst=5001 actions=set_field:00:00:00:00:01:2b->eth_dst,output:12
 cookie=0x0, duration=0.664s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.45,nw_dst=10.0.0.47,tp_src=5001,tp_dst=34984 actions=set_field:00:00:00:00:00:2f->eth_dst,output:1
 cookie=0x0, duration=0.664s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.47,nw_dst=10.0.1.45,tp_src=34986,tp_dst=5001 actions=set_field:00:00:00:00:01:2b->eth_dst,output:12
 cookie=0x0, duration=0.664s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.45,nw_dst=10.0.0.47,tp_src=5001,tp_dst=34986 actions=set_field:00:00:00:00:00:2f->eth_dst,output:1
 cookie=0x0, duration=0.642s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.41,nw_dst=10.0.1.39,tp_src=58798,tp_dst=5001 actions=set_field:00:00:00:00:01:25->eth_dst,output:6
 cookie=0x0, duration=0.642s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.39,nw_dst=10.0.0.41,tp_src=5001,tp_dst=58798 actions=set_field:00:00:00:00:00:29->eth_dst,output:1
 cookie=0x0, duration=0.637s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.48,nw_dst=10.0.1.46,tp_src=39778,tp_dst=5001 actions=set_field:00:00:00:00:01:2c->eth_dst,output:13
 cookie=0x0, duration=0.637s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.46,nw_dst=10.0.0.48,tp_src=5001,tp_dst=39778 actions=set_field:00:00:00:00:00:30->eth_dst,output:1
 cookie=0x0, duration=0.615s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.38,nw_dst=10.0.1.36,tp_src=56590,tp_dst=5001 actions=set_field:00:00:00:00:01:22->eth_dst,output:3
 cookie=0x0, duration=0.615s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.36,nw_dst=10.0.0.38,tp_src=5001,tp_dst=56590 actions=set_field:00:00:00:00:00:26->eth_dst,output:1
 cookie=0x0, duration=0.615s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.43,nw_dst=10.0.1.41,tp_src=55614,tp_dst=5001 actions=set_field:00:00:00:00:01:27->eth_dst,output:8
 cookie=0x0, duration=0.615s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.41,nw_dst=10.0.0.43,tp_src=5001,tp_dst=55614 actions=set_field:00:00:00:00:00:2b->eth_dst,output:1
 cookie=0x0, duration=0.601s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.44,nw_dst=10.0.1.42,tp_src=53810,tp_dst=5001 actions=set_field:00:00:00:00:01:28->eth_dst,output:9
 cookie=0x0, duration=0.601s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.42,nw_dst=10.0.0.44,tp_src=5001,tp_dst=53810 actions=set_field:00:00:00:00:00:2c->eth_dst,output:1
 cookie=0x0, duration=0.601s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.38,nw_dst=10.0.1.36,tp_src=56592,tp_dst=5001 actions=set_field:00:00:00:00:01:22->eth_dst,output:3
 cookie=0x0, duration=0.601s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.36,nw_dst=10.0.0.38,tp_src=5001,tp_dst=56592 actions=set_field:00:00:00:00:00:26->eth_dst,output:1
 cookie=0x0, duration=0.554s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.48,nw_dst=10.0.1.46,tp_src=39788,tp_dst=5001 actions=set_field:00:00:00:00:01:2c->eth_dst,output:13
 cookie=0x0, duration=0.554s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.46,nw_dst=10.0.0.48,tp_src=5001,tp_dst=39788 actions=set_field:00:00:00:00:00:30->eth_dst,output:1
 cookie=0x0, duration=0.542s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.40,nw_dst=10.0.1.38,tp_src=53506,tp_dst=5001 actions=set_field:00:00:00:00:01:24->eth_dst,output:5
 cookie=0x0, duration=0.542s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.38,nw_dst=10.0.0.40,tp_src=5001,tp_dst=53506 actions=set_field:00:00:00:00:00:28->eth_dst,output:1
 cookie=0x0, duration=0.518s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.37,nw_dst=10.0.1.35,tp_src=59136,tp_dst=5001 actions=set_field:00:00:00:00:01:21->eth_dst,output:2
 cookie=0x0, duration=0.518s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.35,nw_dst=10.0.0.37,tp_src=5001,tp_dst=59136 actions=set_field:00:00:00:00:00:25->eth_dst,output:1
 cookie=0x0, duration=0.451s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.59,nw_dst=10.0.1.57,tp_src=34232,tp_dst=5001 actions=set_field:00:00:00:00:01:37->eth_dst,output:24
 cookie=0x0, duration=0.451s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.57,nw_dst=10.0.0.59,tp_src=5001,tp_dst=34232 actions=set_field:00:00:00:00:00:3b->eth_dst,output:1
 cookie=0x0, duration=0.409s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.40,nw_dst=10.0.1.38,tp_src=53494,tp_dst=5001 actions=set_field:00:00:00:00:01:24->eth_dst,output:5
 cookie=0x0, duration=0.409s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.38,nw_dst=10.0.0.40,tp_src=5001,tp_dst=53494 actions=set_field:00:00:00:00:00:28->eth_dst,output:1
 cookie=0x0, duration=0.409s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.44,nw_dst=10.0.1.42,tp_src=53796,tp_dst=5001 actions=set_field:00:00:00:00:01:28->eth_dst,output:9
 cookie=0x0, duration=0.409s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.42,nw_dst=10.0.0.44,tp_src=5001,tp_dst=53796 actions=set_field:00:00:00:00:00:2c->eth_dst,output:1
 cookie=0x0, duration=0.349s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.59,nw_dst=10.0.1.57,tp_src=34220,tp_dst=5001 actions=set_field:00:00:00:00:01:37->eth_dst,output:24
 cookie=0x0, duration=0.349s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.57,nw_dst=10.0.0.59,tp_src=5001,tp_dst=34220 actions=set_field:00:00:00:00:00:3b->eth_dst,output:1
 cookie=0x0, duration=0.349s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.42,nw_dst=10.0.1.40,tp_src=36970,tp_dst=5001 actions=set_field:00:00:00:00:01:26->eth_dst,output:7
 cookie=0x0, duration=0.349s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.40,nw_dst=10.0.0.42,tp_src=5001,tp_dst=36970 actions=set_field:00:00:00:00:00:2a->eth_dst,output:1
 cookie=0x0, duration=0.349s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.37,nw_dst=10.0.1.35,tp_src=59124,tp_dst=5001 actions=set_field:00:00:00:00:01:21->eth_dst,output:2
 cookie=0x0, duration=0.349s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.35,nw_dst=10.0.0.37,tp_src=5001,tp_dst=59124 actions=set_field:00:00:00:00:00:25->eth_dst,output:1
 cookie=0x0, duration=0.289s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.58,nw_dst=10.0.1.56,tp_src=60034,tp_dst=5001 actions=set_field:00:00:00:00:01:36->eth_dst,output:23
 cookie=0x0, duration=0.289s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.56,nw_dst=10.0.0.58,tp_src=5001,tp_dst=60034 actions=set_field:00:00:00:00:00:3a->eth_dst,output:1
 cookie=0x0, duration=0.276s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.55,nw_dst=10.0.1.53,tp_src=33646,tp_dst=5001 actions=set_field:00:00:00:00:01:33->eth_dst,output:20
 cookie=0x0, duration=0.276s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.53,nw_dst=10.0.0.55,tp_src=5001,tp_dst=33646 actions=set_field:00:00:00:00:00:37->eth_dst,output:1
 cookie=0x0, duration=0.259s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.55,nw_dst=10.0.1.53,tp_src=33650,tp_dst=5001 actions=set_field:00:00:00:00:01:33->eth_dst,output:20
 cookie=0x0, duration=0.259s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.53,nw_dst=10.0.0.55,tp_src=5001,tp_dst=33650 actions=set_field:00:00:00:00:00:37->eth_dst,output:1
 cookie=0x0, duration=0.259s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.58,nw_dst=10.0.1.56,tp_src=60036,tp_dst=5001 actions=set_field:00:00:00:00:01:36->eth_dst,output:23
 cookie=0x0, duration=0.259s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.56,nw_dst=10.0.0.58,tp_src=5001,tp_dst=60036 actions=set_field:00:00:00:00:00:3a->eth_dst,output:1
 cookie=0x0, duration=0.203s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.58,nw_dst=10.0.1.56,tp_src=60008,tp_dst=5001 actions=set_field:00:00:00:00:01:36->eth_dst,output:23
 cookie=0x0, duration=0.203s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.56,nw_dst=10.0.0.58,tp_src=5001,tp_dst=60008 actions=set_field:00:00:00:00:00:3a->eth_dst,output:1
 cookie=0x0, duration=0.173s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.39,nw_dst=10.0.1.37,tp_src=57272,tp_dst=5001 actions=set_field:00:00:00:00:01:23->eth_dst,output:4
 cookie=0x0, duration=0.173s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.37,nw_dst=10.0.0.39,tp_src=5001,tp_dst=57272 actions=set_field:00:00:00:00:00:27->eth_dst,output:1
 cookie=0x0, duration=0.162s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.55,nw_dst=10.0.1.53,tp_src=33622,tp_dst=5001 actions=set_field:00:00:00:00:01:33->eth_dst,output:20
 cookie=0x0, duration=0.162s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.53,nw_dst=10.0.0.55,tp_src=5001,tp_dst=33622 actions=set_field:00:00:00:00:00:37->eth_dst,output:1
 cookie=0x0, duration=0.132s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.51,nw_dst=10.0.1.49,tp_src=35330,tp_dst=5001 actions=set_field:00:00:00:00:01:2f->eth_dst,output:16
 cookie=0x0, duration=0.132s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.49,nw_dst=10.0.0.51,tp_src=5001,tp_dst=35330 actions=set_field:00:00:00:00:00:33->eth_dst,output:1
 cookie=0x0, duration=0.132s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.51,nw_dst=10.0.1.49,tp_src=35344,tp_dst=5001 actions=set_field:00:00:00:00:01:2f->eth_dst,output:16
 cookie=0x0, duration=0.132s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.49,nw_dst=10.0.0.51,tp_src=5001,tp_dst=35344 actions=set_field:00:00:00:00:00:33->eth_dst,output:1
 cookie=0x0, duration=0.062s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.39,nw_dst=10.0.1.37,tp_src=57270,tp_dst=5001 actions=set_field:00:00:00:00:01:23->eth_dst,output:4
 cookie=0x0, duration=0.062s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.37,nw_dst=10.0.0.39,tp_src=5001,tp_dst=57270 actions=set_field:00:00:00:00:00:27->eth_dst,output:1
 cookie=0x0, duration=7980.269s, table=0, n_packets=847723, n_bytes=1678488524, priority=0 actions=CONTROLLER:65535
edge13 flow_count=308
--- edge14 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=7980.234s, table=0, n_packets=265, n_bytes=15900, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.900s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=33268,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:20
 cookie=0x0, duration=9.900s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.77,nw_dst=10.0.0.79,tp_src=5001,tp_dst=33268 actions=set_field:00:00:00:00:00:4f->eth_dst,output:1
 cookie=0x0, duration=8.538s, table=0, n_packets=6, n_bytes=392, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.72,nw_dst=10.0.1.70,tp_src=36270,tp_dst=5001 actions=set_field:00:00:00:00:01:44->eth_dst,output:13
 cookie=0x0, duration=8.538s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.70,nw_dst=10.0.0.72,tp_src=5001,tp_dst=36270 actions=set_field:00:00:00:00:00:48->eth_dst,output:1
 cookie=0x0, duration=8.302s, table=0, n_packets=697, n_bytes=14027746, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.81,nw_dst=10.0.1.79,tp_src=37844,tp_dst=5001 actions=set_field:00:00:00:00:01:4d->eth_dst,output:22
 cookie=0x0, duration=8.302s, table=0, n_packets=507, n_bytes=33458, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.79,nw_dst=10.0.0.81,tp_src=5001,tp_dst=37844 actions=set_field:00:00:00:00:00:51->eth_dst,output:1
 cookie=0x0, duration=8.278s, table=0, n_packets=957, n_bytes=30486546, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.73,nw_dst=10.0.1.71,tp_src=50110,tp_dst=5001 actions=set_field:00:00:00:00:01:45->eth_dst,output:14
 cookie=0x0, duration=8.278s, table=0, n_packets=537, n_bytes=35438, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.71,nw_dst=10.0.0.73,tp_src=5001,tp_dst=50110 actions=set_field:00:00:00:00:00:49->eth_dst,output:1
 cookie=0x0, duration=8.250s, table=0, n_packets=2674, n_bytes=109636284, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=54512,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:17
 cookie=0x0, duration=8.250s, table=0, n_packets=1456, n_bytes=96092, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=54512 actions=set_field:00:00:00:00:00:4c->eth_dst,output:1
 cookie=0x0, duration=8.147s, table=0, n_packets=430, n_bytes=2533428, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.65,nw_dst=10.0.1.63,tp_src=57146,tp_dst=5001 actions=set_field:00:00:00:00:01:3d->eth_dst,output:6
 cookie=0x0, duration=8.147s, table=0, n_packets=396, n_bytes=26140, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.63,nw_dst=10.0.0.65,tp_src=5001,tp_dst=57146 actions=set_field:00:00:00:00:00:41->eth_dst,output:1
 cookie=0x0, duration=8.088s, table=0, n_packets=1315, n_bytes=47903822, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=33830,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:24
 cookie=0x0, duration=8.088s, table=0, n_packets=727, n_bytes=47978, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=33830 actions=set_field:00:00:00:00:00:53->eth_dst,output:1
 cookie=0x0, duration=7.951s, table=0, n_packets=172, n_bytes=1148040, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.61,nw_dst=10.0.1.59,tp_src=39884,tp_dst=5001 actions=set_field:00:00:00:00:01:39->eth_dst,output:2
 cookie=0x0, duration=7.951s, table=0, n_packets=152, n_bytes=10036, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.59,nw_dst=10.0.0.61,tp_src=5001,tp_dst=39884 actions=set_field:00:00:00:00:00:3d->eth_dst,output:1
 cookie=0x0, duration=7.494s, table=0, n_packets=382, n_bytes=1531140, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.63,nw_dst=10.0.1.61,tp_src=40000,tp_dst=5001 actions=set_field:00:00:00:00:01:3b->eth_dst,output:4
 cookie=0x0, duration=7.494s, table=0, n_packets=346, n_bytes=22840, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.61,nw_dst=10.0.0.63,tp_src=5001,tp_dst=40000 actions=set_field:00:00:00:00:00:3f->eth_dst,output:1
 cookie=0x0, duration=7.444s, table=0, n_packets=880, n_bytes=23450024, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=34958,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:16
 cookie=0x0, duration=7.444s, table=0, n_packets=666, n_bytes=43952, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.73,nw_dst=10.0.0.75,tp_src=5001,tp_dst=34958 actions=set_field:00:00:00:00:00:4b->eth_dst,output:1
 cookie=0x0, duration=7.338s, table=0, n_packets=312, n_bytes=1157280, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.71,nw_dst=10.0.1.69,tp_src=60790,tp_dst=5001 actions=set_field:00:00:00:00:01:43->eth_dst,output:12
 cookie=0x0, duration=7.338s, table=0, n_packets=287, n_bytes=18946, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.69,nw_dst=10.0.0.71,tp_src=5001,tp_dst=60790 actions=set_field:00:00:00:00:00:47->eth_dst,output:1
 cookie=0x0, duration=7.192s, table=0, n_packets=159, n_bytes=1147182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.62,nw_dst=10.0.1.60,tp_src=58524,tp_dst=5001 actions=set_field:00:00:00:00:01:3a->eth_dst,output:3
 cookie=0x0, duration=7.192s, table=0, n_packets=121, n_bytes=7990, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.60,nw_dst=10.0.0.62,tp_src=5001,tp_dst=58524 actions=set_field:00:00:00:00:00:3e->eth_dst,output:1
 cookie=0x0, duration=7.169s, table=0, n_packets=410, n_bytes=2663180, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.78,nw_dst=10.0.1.76,tp_src=48680,tp_dst=5001 actions=set_field:00:00:00:00:01:4a->eth_dst,output:19
 cookie=0x0, duration=7.169s, table=0, n_packets=292, n_bytes=19276, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.76,nw_dst=10.0.0.78,tp_src=5001,tp_dst=48680 actions=set_field:00:00:00:00:00:4e->eth_dst,output:1
 cookie=0x0, duration=6.965s, table=0, n_packets=260, n_bytes=1153848, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.80,nw_dst=10.0.1.78,tp_src=49216,tp_dst=5001 actions=set_field:00:00:00:00:01:4c->eth_dst,output:21
 cookie=0x0, duration=6.965s, table=0, n_packets=242, n_bytes=15976, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.78,nw_dst=10.0.0.80,tp_src=5001,tp_dst=49216 actions=set_field:00:00:00:00:00:50->eth_dst,output:1
 cookie=0x0, duration=6.915s, table=0, n_packets=438, n_bytes=2422460, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.82,nw_dst=10.0.1.80,tp_src=49498,tp_dst=5001 actions=set_field:00:00:00:00:01:4e->eth_dst,output:23
